id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
3459896,2016/06/14 3:15 PM -0700,2016-06-14,2016-06-14 22:15:00 UTC,Arizona,false,12809,cedric_lee,2016-06-15 04:52:13 UTC,2016-06-18 17:11:56 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/3459896,https://static.inaturalist.org/photos/4016068/medium.JPG?1465962271,"",,false,1,0,false,,"Los Angeles County, CA, USA",34.2036782247,-118.023157597,833,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3462712,2011-04-22,2011-04-22,,Hawaii,false,257646,briandaniels,2016-06-15 21:25:59 UTC,2016-06-15 21:52:39 UTC,research,,http://www.inaturalist.org/observations/3462712,https://static.inaturalist.org/photos/4020561/medium.JPG?1466025962,"","",false,1,0,false,,"West Fork San Gabriel River, Los Angeles County",34.240934,-117.880661,109,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3466490,2016-03-31,2016-03-31,,Pacific Time (US & Canada),false,246749,tuleyome,2016-06-16 15:06:58 UTC,2016-06-18 23:31:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3466490,https://static.inaturalist.org/photos/4025967/medium.jpg?1466089622,"","",false,1,0,false,,"cold canyon, ca",38.512685,-122.097194,51,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3476129,2016-06-18 1:54:50 AM PDT,2016-06-18,2016-06-18 08:54:50 UTC,Pacific Time (US & Canada),false,238907,austinbeltran,2016-06-18 08:55:50 UTC,2016-06-18 23:26:17 UTC,research,,http://www.inaturalist.org/observations/3476129,https://static.inaturalist.org/photos/4040879/medium.jpeg?1466240158,,,false,3,1,false,2,"Tujunga, CA 91042",34.2562561035,-118.1527633667,,,gps,gps,California Newt,Taricha torosa,California Newt,Amphibia,27818
3481587,Tue Jun 14 2016 09:58:25 GMT-0700 (PDT),2016-06-14,2016-06-14 16:58:25 UTC,Pacific Time (US & Canada),false,244047,chong2,2016-06-19 07:30:43 UTC,2016-06-20 16:19:13 UTC,research,,http://www.inaturalist.org/observations/3481587,https://static.inaturalist.org/photos/4048694/medium.jpg?1466321453,,,false,1,0,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.2523,-118.1496583333,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3482425,2016-06-18,2016-06-18,,Pacific Time (US & Canada),false,229319,diskus,2016-06-19 15:43:29 UTC,2016-06-20 16:30:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3482425,https://static.inaturalist.org/photos/4049956/medium.jpg?1466351105,"",This adult and juvenile were among four other juveniles found in El Corte de Madera Creek,false,1,0,false,,"El Corte de Madera Creek Open Space Preserve, San Mateo County, US-CA, US",37.401017,-122.329526,13,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3486274,2016-06-17 0629,2016-06-17,2016-06-17 13:29:00 UTC,Pacific Time (US & Canada),false,910,icosahedron,2016-06-20 02:15:38 UTC,2016-06-20 13:43:46 UTC,research,CC-BY,http://www.inaturalist.org/observations/3486274,https://static.inaturalist.org/photos/4055269/medium.JPG?1466388941,"","",false,2,0,false,,Tassajara Zen Mountain Center,36.232327,-121.55262,6,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3494090,2016-06-02,2016-06-02,,Pacific Time (US & Canada),false,245697,regina7,2016-06-21 02:32:25 UTC,2016-06-26 19:47:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3494090,https://static.inaturalist.org/photos/4064061/medium.JPG?1466476349,"","",false,1,0,false,,chantry flat,34.196228,-118.023271,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3499758,2016-06-21,2016-06-21,,Pacific Time (US & Canada),false,64372,richardwasson,2016-06-22 00:27:16 UTC,2016-06-24 14:37:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3499758,https://static.inaturalist.org/photos/4071582/medium.JPG?1466555241,"","",false,1,0,false,,"Marty Griffin Preserve, Bolinas, California",37.92698,-122.6722566667,,,,"",California Newt,Taricha torosa,California Newt,Amphibia,27818
3502893,Wed Mar 30 2016 09:33:51 GMT-0700 (PDT),2016-03-30,2016-03-30 16:33:51 UTC,Pacific Time (US & Canada),false,224697,cvvigil,2016-06-22 18:37:02 UTC,2016-06-23 01:10:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3502893,https://static.inaturalist.org/photos/4075878/medium.jpg?1466620629,,,false,3,0,false,3,"Lake Berryessa Recreation Area, Napa, CA, US",38.5117299902,-122.1306560546,826,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3504599,2016-06-13 10:10:36 AM PDT,2016-06-13,2016-06-13 17:10:36 UTC,Pacific Time (US & Canada),false,238862,waverider22,2016-06-22 23:43:08 UTC,2016-06-23 12:45:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3504599,https://static.inaturalist.org/photos/4078348/medium.jpeg?1466639008,,Found near Bear Canyon,false,1,0,false,2,Los Angeles County CA,34.2524194971,-118.1496592239,1032,,gps,gps,California Newt,Taricha torosa,California Newt,Amphibia,27818
3510601,2016-06-02,2016-06-02,,Hawaii,false,239677,adee1083,2016-06-23 22:17:17 UTC,2016-10-11 00:25:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3510601,https://static.inaturalist.org/photos/4086648/medium.JPG?1466720239,"","",false,3,1,false,,Chantry Flat,34.196228,-118.023271,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3510972,2016-06-14,2016-06-14,,Hawaii,false,239677,adee1083,2016-06-23 22:55:31 UTC,2016-06-26 12:31:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3510972,https://static.inaturalist.org/photos/4087169/medium.JPG?1466722536,"","",false,1,0,false,,Switzer Picnic Area,34.26596,-118.144662,203,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3511298,2016-06-16,2016-06-16,,Pacific Time (US & Canada),false,261824,aarmenta42,2016-06-24 00:03:17 UTC,2016-06-26 12:31:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3511298,https://static.inaturalist.org/photos/4087683/medium.jpg?1466726599,"","",false,2,0,false,,eaton canyon nature center,34.195265,-118.020014,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3512246,2016-06-13,2016-06-13,,Pacific Time (US & Canada),false,246272,moonlightrunner,2016-06-24 03:04:21 UTC,2016-12-31 04:54:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3512246,https://static.inaturalist.org/photos/4089266/medium.jpg?1466737464,"","",false,2,0,false,,Angeles National Forest Switzer,34.259433,-118.154397,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3513023,2016-06-14 10:19:02 AM PDT,2016-06-14,2016-06-14 17:19:02 UTC,Pacific Time (US & Canada),false,239810,jocelynmartinez,2016-06-24 07:29:15 UTC,2016-06-25 12:50:46 UTC,research,,http://www.inaturalist.org/observations/3513023,https://static.inaturalist.org/photos/4090678/medium.jpeg?1466753366,,,false,3,0,false,2,"Forest Service Road 3N27 Palmdale, CA 93550",34.3265633827,-118.1666463241,44028,,gps,gps,California Newt,Taricha torosa,California Newt,Amphibia,27818
3520426,2006-12-15 21:01:16,2006-12-15,2006-12-16 05:01:16 UTC,Pacific Time (US & Canada),false,213838,vireolanius,2016-06-25 18:54:02 UTC,2016-06-26 12:31:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3520426,https://static.inaturalist.org/photos/4100775/medium.jpg?1466880844,"","",false,1,0,false,,"Hastings Natural History Reservation, CA, US",36.380337,-121.544898,6,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3527249,Sun Jun 26 2016 09:56:24 GMT-0700 (PDT),2016-06-26,2016-06-26 16:56:24 UTC,Pacific Time (US & Canada),false,235118,terrydad2,2016-06-26 16:58:26 UTC,2016-06-27 10:48:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3527249,https://static.inaturalist.org/photos/4108240/medium.jpg?1466960382,,,false,2,0,false,3,"250 Scout Ranch Rd, Boulder Creek, CA, US",37.1313166667,-122.1005638333,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3534592,2016-05-11,2016-05-11,,Pacific Time (US & Canada),false,21786,natureinla,2016-06-27 20:14:58 UTC,2016-06-29 03:08:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3534592,https://static.inaturalist.org/photos/4118866/medium.JPG?1467058501,"social media, Instagram",Observation and photo by @seadana via Instagram #natureinLA,false,2,0,false,,Cold Creek Canyon Preserve,34.094506,-118.648675,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3536841,Mon Jun 27 2016 10:53:39 GMT-0700 (PDT),2016-06-27,2016-06-27 17:53:39 UTC,Pacific Time (US & Canada),false,3631,ajzellmer,2016-06-28 02:59:53 UTC,2016-06-28 05:50:51 UTC,research,,http://www.inaturalist.org/observations/3536841,https://static.inaturalist.org/photos/4121822/medium.jpg?1467082806,,,false,2,0,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.26278,-118.1534278333,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3536938,Mon Jun 27 2016 09:55:23 GMT-0700 (PDT),2016-06-27,2016-06-27 16:55:23 UTC,Pacific Time (US & Canada),false,3631,ajzellmer,2016-06-28 03:08:23 UTC,2016-07-01 18:27:23 UTC,research,,http://www.inaturalist.org/observations/3536938,https://static.inaturalist.org/photos/4121924/medium.jpg?1467083339,,,false,3,0,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.2650633333,-118.1489805,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3605709,2016/07/02 11:01 AM PDT,2016-07-02,2016-07-02 18:01:00 UTC,Pacific Time (US & Canada),false,3342,hfabian,2016-07-03 13:00:04 UTC,2016-07-04 18:23:22 UTC,research,,http://www.inaturalist.org/observations/3605709,https://static.inaturalist.org/photos/4169048/medium.jpg?1467550763,"",Many observed.,false,1,0,false,,"2537 Reliez Valley Rd, Martinez, CA 94553, USA",37.9432088,-122.1405413,6027,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3652874,2016/07/09 8:15 PM PDT,2016-07-09,2016-07-10 03:15:00 UTC,Pacific Time (US & Canada),false,12809,cedric_lee,2016-07-10 07:39:20 UTC,2016-08-25 09:50:21 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/3652874,https://static.inaturalist.org/photos/4227059/medium.JPG?1468134779,"","",false,1,0,false,,"Monrovia, CA, USA",34.1783357439,-117.9905570772,1,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3664465,2016/04/10 3:39 PM PDT,2016-04-10,2016-04-10 22:39:00 UTC,Pacific Time (US & Canada),false,271015,isilver,2016-07-12 04:27:01 UTC,2016-07-13 01:48:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3664465,https://static.inaturalist.org/photos/4243719/medium.jpg?1468297541,"","",false,2,0,false,,"Santa Cruz County, CA, USA",37.1756542808,-122.2108197144,31,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3677557,2016/07/12 11:35 AM PDT,2016-07-12,2016-07-12 18:35:00 UTC,Pacific Time (US & Canada),false,268992,mirone,2016-07-14 17:06:39 UTC,2016-07-17 20:38:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3677557,https://static.inaturalist.org/photos/4261240/medium.JPG?1468515790,"","          I saw a small California newt baby, about an inch long, under log, and had smooth skin.",true,5,0,false,,"Sonoma County, CA, USA",38.57492,-122.7074,3,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3677674,2016/07/12 11:38 AM PDT,2016-07-12,2016-07-12 18:38:00 UTC,Pacific Time (US & Canada),false,268927,keatonbates,2016-07-14 17:31:33 UTC,2016-07-17 20:37:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3677674,https://static.inaturalist.org/photos/4261430/medium.JPG?1468516587,"",This species of newt was discovered next to a small pond under a log. It was the only one found in the area. It was fairly small (roughly 3.5 inches long). ,true,7,0,false,,"Sonoma County, CA, USA",38.57492,-122.7074,3,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3679508,Thu Jul 14 2016 11:35:47 GMT-0700 (PDT),2016-07-14,2016-07-14 18:35:47 UTC,Pacific Time (US & Canada),false,3631,ajzellmer,2016-07-14 23:43:13 UTC,2016-07-15 18:58:05 UTC,research,,http://www.inaturalist.org/observations/3679508,https://static.inaturalist.org/photos/4264150/medium.?1468539808,,My best guess is Taricha torosa based on location,false,3,0,false,3,"Hahamongna Watershed Park, Pasadena, CA, US",34.2078166667,-118.16825,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3690496,2016/07/16 1:34 PM PDT,2016-07-16,2016-07-16 20:34:00 UTC,Pacific Time (US & Canada),false,80445,cdegroof,2016-07-17 02:36:31 UTC,2016-07-17 21:02:31 UTC,research,,http://www.inaturalist.org/observations/3690496,https://static.inaturalist.org/photos/4280920/medium.jpeg?1468722890,"","",false,3,0,false,,"Los Angeles County, US-CA, US",34.2609642928,-118.1564174253,,obscured,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3716852,2016/07/19 10:37 AM PDT,2016-07-19,2016-07-19 17:37:00 UTC,Pacific Time (US & Canada),false,268921,lofgren,2016-07-21 20:17:09 UTC,2016-07-23 01:18:28 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3716852,https://static.inaturalist.org/photos/4318810/medium.jpeg?1469131883,"",He was swimming around under some water plants.           ,true,2,0,false,,"Sonoma County, CA, USA",38.5843,-122.69987,3,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3739367,Sun Jul 24 2016 10:20:25 GMT-0700 (PDT),2016-07-24,2016-07-24 17:20:25 UTC,Pacific Time (US & Canada),false,80445,cdegroof,2016-07-24 21:49:48 UTC,2016-07-26 04:38:47 UTC,research,,http://www.inaturalist.org/observations/3739367,https://static.inaturalist.org/photos/4346841/medium.jpg?1469397003,,,false,2,0,false,3,"Los Angeles County, US-CA, US",34.3022714126,-118.0626008461,,obscured,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3767214,2016/03/22 3:36 PM PDT,2016-03-22,2016-03-22 22:36:00 UTC,Pacific Time (US & Canada),false,169127,naturalistic-drastic,2016-07-29 23:13:55 UTC,2016-08-07 06:13:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3767214,https://static.inaturalist.org/photos/4390091/medium.jpg?1469833629,"","",false,1,0,false,,"Chantry Flat, CA",34.196228,-118.023271,,,,"",California Newt,Taricha torosa,California Newt,Amphibia,27818
3788948,Mon Aug 01 2016 18:54:47 GMT-0700 (PDT),2016-08-01,2016-08-02 01:54:47 UTC,Pacific Time (US & Canada),false,17630,gregpauly,2016-08-02 15:37:51 UTC,2016-08-03 05:07:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3788948,https://static.inaturalist.org/photos/4423001/medium.jpeg?1470152280,,,false,3,0,false,3,"Los Angeles County, US-CA, US",34.0615977144,-118.5923222896,5,obscured,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3806210,2016/08/04 3:48 PM PDT,2016-08-04,2016-08-04 22:48:00 UTC,Pacific Time (US & Canada),false,12809,cedric_lee,2016-08-05 06:26:36 UTC,2016-08-25 09:50:30 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/3806210,https://static.inaturalist.org/photos/4447011/medium.jpeg?1470376254,"","",false,4,0,false,,"Los Angeles, California, United States",34.1774466667,-117.9759016667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3842478,2016/08/06 11:10 AM PDT,2016-08-06,2016-08-06 18:10:00 UTC,Pacific Time (US & Canada),false,3342,hfabian,2016-08-09 14:02:52 UTC,2016-08-10 01:42:34 UTC,research,,http://www.inaturalist.org/observations/3842478,https://static.inaturalist.org/photos/4498800/medium.jpg?1470751351,"",Adult.,false,1,0,false,,"2537 Reliez Valley Rd, Martinez, CA 94553, USA",37.9432088,-122.1405413,6027,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3843050,2016/08/06 11:11 AM PDT,2016-08-06,2016-08-06 18:11:00 UTC,Pacific Time (US & Canada),false,3342,hfabian,2016-08-09 15:11:08 UTC,2016-08-10 01:41:35 UTC,research,,http://www.inaturalist.org/observations/3843050,https://static.inaturalist.org/photos/4499581/medium.jpg?1470755449,"",Larva,false,2,0,false,,"2537 Reliez Valley Rd, Martinez, CA 94553, USA",37.9432088,-122.1405413,6027,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3901557,Tue Aug 16 2016 12:19:30 GMT-0700 (PDT),2016-08-16,2016-08-16 19:19:30 UTC,Pacific Time (US & Canada),false,35684,forestnymph,2016-08-16 23:24:05 UTC,2016-08-17 06:17:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3901557,https://static.inaturalist.org/photos/4584791/medium.jpg?1471389856,,Larva with gills. ,false,1,0,false,3,"Dry Creek Pioneer Regional Park, Union City, CA, US",37.6109390993,-122.008752873,1803,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4036898,2015/03/01 4:14 AM HST,2015-03-01,2015-03-01 14:14:00 UTC,Hawaii,false,321373,duscrow,2016-09-05 00:55:48 UTC,2016-09-05 04:00:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4036898,https://static.inaturalist.org/photos/4774628/medium.jpeg?1473036889,"",                               ,false,1,0,false,,"Browns Valley Road, Napa, CA, United States",38.3047213,-122.3283262,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4068922,Thu Sep 08 2016 18:28:13 GMT-0700 (PDT),2016-09-08,2016-09-09 01:28:13 UTC,Pacific Time (US & Canada),false,258200,accordiongordon,2016-09-09 02:35:10 UTC,2016-09-09 21:15:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4068922,https://static.inaturalist.org/photos/4823057/medium.jpg?1473388519,"","Found under leaf litter and mud at the bottom of Wildcat Creek near Lake Anza. It is definitely an amphibian larva, of which I am almost certain is that of the California newt. A juvenile bullfrog and a red swamp crayfish were found in its vicinity, both of which are introduced species and most likely negatively impact the California newt.",false,1,0,false,3,"Tilden Regional Park, Berkeley, CA, US",37.89513,-122.247,30,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4146585,2016-01-16,2016-01-16,,Hawaii,false,113881,sobek,2016-09-19 06:41:06 UTC,2016-09-22 03:19:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4146585,https://static.inaturalist.org/photos/4936417/medium.jpg?1474267042,"","",false,2,0,false,,"Los Angeles, CA, USA",34.0921444444,-118.5684583333,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4205236,2016/09/25 7:03 PM PDT,2016-09-25,2016-09-26 02:03:00 UTC,Pacific Time (US & Canada),false,12809,cedric_lee,2016-09-26 04:55:01 UTC,2016-10-18 17:05:54 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/4205236,https://static.inaturalist.org/photos/5013536/medium.jpeg?1474865692,"","",false,2,0,false,,"Los Angeles County, CA, USA",34.202077,-118.022497,189,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
